system:index,LAI,date,.geo
2022_03_06,0.8117487841101019,2022-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_10,0.8347992506263682,2022-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_14,0.8076153253143167,2022-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_18,0.755832870407108,2022-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_22,0.7026488827417331,2022-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_26,0.70642636071967,2022-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_03_30,0.5465657487500981,2022-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_04_15,0.4429349428049909,2022-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_04_19,0.42510189100637913,2022-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_04_23,0.4763119707052718,2022-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_04_27,0.48531564955162243,2022-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_01,0.4148359824050204,2022-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_05,0.4951307719341987,2022-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_09,0.4608558561111932,2022-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_13,0.49363457548720546,2022-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_17,0.35996732118765346,2022-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_21,0.37488762229753964,2022-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_25,0.5499241840216731,2022-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_05_29,0.6065153559241301,2022-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_02,0.6638398879907476,2022-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_06,0.6244845930595039,2022-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_10,0.5012450825898154,2022-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_14,0.61668291632183,2022-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_18,0.4271020157130362,2022-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_22,0.7062112417381754,2022-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_26,0.6298567574002016,2022-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_06_30,0.557595627331157,2022-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_04,0.7736282267847174,2022-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_08,0.8884019975738793,2022-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_12,0.890748750099195,2022-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_16,1.1007976974616478,2022-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_20,0.469020457560061,2022-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_24,0.5003830478306674,2022-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_07_28,0.47436059496411515,2022-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_01,0.915006887208489,2022-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_05,0.4331148604985998,2022-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_09,0.8265701701678925,2022-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_13,0.7187378836146779,2022-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_17,0.9571500844604088,2022-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_21,0.6888081444783279,2022-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_25,1.0469779892752176,2022-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_08_29,0.9821291110682743,2022-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_02,1.1310448717221873,2022-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_06,0.9683500175722923,2022-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_10,1.0858911424263273,2022-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_14,0.6833625732651585,2022-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_18,0.7265253891414476,2022-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_22,0.1819460190234358,2022-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_26,1.0097043035133186,2022-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_09_30,0.9372762365798556,2022-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_10_04,0.9097804029158609,2022-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_10_08,0.33441932046210343,2022-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_10_20,,2022-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_10_24,0.7838142097565888,2022-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_10_28,0.6063187669261552,2022-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_01,0.7071323554407318,2022-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_05,0.5453904205051474,2022-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_09,0.6803764263294463,2022-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_13,0.6134124542498075,2022-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_17,0.5466545704864485,2022-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_21,0.5591511710915454,2022-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_25,0.49579877281843476,2022-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_11_29,0.46360522826936496,2022-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_03,0.4265560524645128,2022-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_07,0.494426636965488,2022-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_11,0.5119337505101287,2022-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_15,0.5189738924409335,2022-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_19,0.4443022207862842,2022-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_23,0.4331258785652759,2022-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_27,0.4271340633927306,2022-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2022_12_31,0.4708980920963104,2022-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_01,0.447516069242275,2023-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_05,0.3946394764884543,2023-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_09,0.3824145241010245,2023-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_13,0.48679165108609934,2023-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_17,0.5100466283668132,2023-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_21,0.483627947558666,2023-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_25,0.5090418238886656,2023-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_01_29,0.7003322908522237,2023-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_02,0.721646355282087,2023-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_06,0.7784118593556965,2023-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_10,0.7189097007399335,2023-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_14,0.6867348963234102,2023-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_18,0.7159865430181231,2023-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_22,0.749961454306344,2023-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_02_26,0.6548415942045379,2023-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_02,0.6976325575067728,2023-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_06,0.7648108993617264,2023-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_10,0.6783390207126389,2023-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_14,0.6234129660911246,2023-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_18,0.528720651422217,2023-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_22,0.6976237713560163,2023-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_26,0.6110430578072011,2023-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_03_30,0.6733015803734363,2023-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_03,0.6852579727232508,2023-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_07,0.6150930481707809,2023-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_11,0.6392271871846884,2023-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_15,0.5384789472490844,2023-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_19,0.5140965286201773,2023-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_23,0.507566576348818,2023-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_04_27,0.45337600757309565,2023-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_01,0.7391659675535927,2023-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_05,0.6039191900869552,2023-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_09,0.652474576847637,2023-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_13,0.5246696690738835,2023-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_17,0.5788521602593878,2023-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_21,0.5068639677123127,2023-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_25,0.6184055687190363,2023-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_05_29,0.8368855362952963,2023-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_02,0.788834928066923,2023-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_06,0.7718824753137422,2023-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_10,0.6671552427811793,2023-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_14,0.5752319827224545,2023-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_18,0.7158554593172828,2023-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_22,0.6046067772398972,2023-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_26,0.9315278265897168,2023-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_06_30,0.8233646422619464,2023-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_04,0.6062445440838038,2023-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_08,0.22059332025803288,2023-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_12,0.40714639994558693,2023-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_16,0.504716887548605,2023-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_20,1.045070969424188,2023-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_24,0.7467036346321656,2023-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_07_28,0.7694039305270496,2023-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_01,0.8871944686929513,2023-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_05,0.6544721507363349,2023-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_09,0.7916269400387664,2023-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_13,0.5825718196968498,2023-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_17,0.9858480619451891,2023-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_21,0.808907031187998,2023-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_25,0.8656837042411467,2023-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_08_29,0.9318132347772764,2023-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_02,1.0623293786207353,2023-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_06,0.9323881608035537,2023-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_10,0.8865957350323641,2023-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_14,0.9616585134966523,2023-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_18,1.211767915244812,2023-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_22,0.881027015996459,2023-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_26,1.0195292040314128,2023-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_09_30,0.9770108948269323,2023-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_04,0.858434988152863,2023-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_08,0.8459930901175567,2023-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_12,0.7346911242871859,2023-10-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_16,0.7510274127903633,2023-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_20,0.850841061367002,2023-10-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_24,0.7756793678506211,2023-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_10_28,0.5459252586372906,2023-10-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_01,0.6005893700921227,2023-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_05,0.4414229017234935,2023-11-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_09,0.4821681907287095,2023-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_13,0.4741416527858019,2023-11-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_17,0.4273471405423131,2023-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_21,0.43760382318613555,2023-11-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_25,0.3770156995388134,2023-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_11_29,0.31398851004521455,2023-11-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_03,0.4153373407246141,2023-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_07,0.4922459529315687,2023-12-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_11,0.4312974708656378,2023-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_15,0.44705595610574134,2023-12-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_19,0.4384026549675744,2023-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_23,0.45834481136353106,2023-12-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_27,0.2782206502516666,2023-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2023_12_31,0.2304806885684604,2023-12-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_01,0.22654329909764015,2024-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_05,0.16268860812588204,2024-01-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_09,0.36013510066657345,2024-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_13,0.3609794789860701,2024-01-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_17,0.33457963649137384,2024-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_21,0.2275469966346074,2024-01-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_25,0.38834474963456694,2024-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_01_29,0.21713564152248055,2024-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_02,,2024-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_06,0.6441681963943725,2024-02-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_10,0.561419275702254,2024-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_14,0.5637688902241236,2024-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_18,0.5554992801024823,2024-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_22,0.6838707528880879,2024-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_02_26,0.6487452809867572,2024-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_01,0.6289991157164339,2024-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_05,0.7340923906265939,2024-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_09,0.6427623374562068,2024-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_13,0.6575988867096696,2024-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_17,0.6589458603058731,2024-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_21,0.5367745757139409,2024-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_25,0.5760675173172197,2024-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_03_29,0.4937778464294206,2024-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_02,0.41377937692018996,2024-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_06,0.5102087986214243,2024-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_10,0.37316582017299155,2024-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_14,0.4451610983255288,2024-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_18,0.4758057750518653,2024-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_22,0.5104029442107759,2024-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_26,0.3630312786966954,2024-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_04_30,0.4532179985715392,2024-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_04,0.39969645266248105,2024-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_08,0.4170801353634009,2024-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_12,0.4388260002040624,2024-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_16,0.39100794154658,2024-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_20,0.38075124423230644,2024-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_24,0.4564481843844563,2024-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_05_28,0.3513522169442276,2024-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_01,0.35525907807769497,2024-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_05,0.38184526171391375,2024-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_09,0.4063821465416484,2024-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_13,0.39266767376737965,2024-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_17,0.38023399503439753,2024-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_21,0.4181463772716417,2024-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_25,0.2950745122269286,2024-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_06_29,0.27610294534448165,2024-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_03,0.1938832802385283,2024-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_07,0.8417488124525239,2024-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_11,0.596663530105314,2024-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_15,0.8449843833255762,2024-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_19,0.765124083122653,2024-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_23,0.6854376636774866,2024-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_27,1.213398879907484,2024-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_07_31,0.48714812883331515,2024-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_04,1.0482977541464866,2024-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_08,0.5581430612082934,2024-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_12,0.5771727300554328,2024-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_16,0.9828500005668416,2024-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_20,1.1141764542496582,2024-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_24,0.8215138821181887,2024-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_08_28,1.5265487716394242,2024-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_01,0.9680114673438606,2024-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_05,0.8808780765698815,2024-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_09,0.9357402190302299,2024-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_13,0.9240944596233772,2024-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_17,1.0252634428106555,2024-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_21,1.1195589635743113,2024-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_25,0.966843051005016,2024-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_09_29,1.0781059042933008,2024-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_03,0.9843572505583378,2024-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_07,0.8568180529889856,2024-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_11,0.8860504268368661,2024-10-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_15,0.7517824549072017,2024-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_19,0.7195401158638172,2024-10-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_23,0.6842260251453923,2024-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_27,0.5501070809395918,2024-10-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_10_31,0.4768461547177891,2024-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_04,0.3942373174241652,2024-11-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_08,0.4586067013404913,2024-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_12,0.4228503076452381,2024-11-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_16,0.3399584707255457,2024-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_20,0.45950399995467256,2024-11-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_24,0.408203589761022,2024-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_11_28,0.40373517775359186,2024-11-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_02,0.42749044914524076,2024-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_06,0.41330700471591136,2024-12-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_10,0.47989800140569955,2024-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_14,0.4263399537477858,2024-12-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_18,0.3400114213485653,2024-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_22,0.35231941232484687,2024-12-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_26,0.28471934090599754,2024-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2024_12_30,0.2357471205731667,2024-12-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
